tarih,fonKodu,akis_oran_pct
2026-08-31,FBV,-0.4049108623162762
2026-08-31,FBZ,8.201647620803735
2026-08-31,FCK,-2.956016457533833
2026-08-31,FCS,-17.77862757813182
2026-08-31,FD1,-6.939230361301722
2026-08-31,FDE,-0.0767689750564957
2026-08-31,FDG,-21.44205256167403
2026-08-31,FDO,0.0
2026-08-31,FDV,0.0
2026-08-31,FDZ,0.0
2026-08-31,FFD,451.76690462079296
2026-08-31,FFF,0.0
2026-08-31,FFH,-3.0954993109537727
2026-08-31,FFO,0.0
2026-08-31,FFP,-16.80443349554431
2026-08-31,FHI,-1.388220665264055
2026-08-31,FHP,-28.638733094217063
2026-08-31,FHZ,0.0
2026-08-31,FI3,1.0121337018217507
2026-08-31,FI5,4.998635929112435
2026-08-31,FIB,-0.8401302175126799
2026-08-31,FID,-5.410703200181892
2026-08-31,FIL,1.6614525258342974
2026-08-31,FIT,18.201621107854038
2026-08-31,FJB,-0.780920984729359
2026-08-31,FJC,0.0
2026-08-31,FJM,-6.822294604579334
2026-08-31,FJN,0.0
2026-08-31,FJZ,-0.9292809495336168
2026-08-31,FKE,1.5704212745687043
2026-08-31,FKV,-0.5006340660489053
2026-08-31,FLS,2.6224217942815344
2026-08-31,FLY,15.305113932863257
2026-08-31,FMG,-0.13313692413509118
2026-08-31,FMS,0.0
2026-08-31,FMV,0.0072003442033340085
2026-08-31,FNO,-3.357073789010211
2026-08-31,FNT,11.041215282025762
2026-08-31,FP4,-28.26459871533337
2026-08-31,FPE,-0.18825164836537364
2026-08-31,FPG,-3.6390887193182277
2026-08-31,FPH,-2.5176542926413115
2026-08-31,FPI,-23.743575620312832
2026-08-31,FPK,-13.676581234333618
2026-08-31,FPR,-1.1517360956683969
2026-08-31,FPZ,-3.35147071607202
2026-08-31,FR1,0.0
2026-08-31,FRA,0.0
2026-08-31,FRC,0.019807661836080865
2026-08-31,FRZ,0.0
2026-08-31,FS1,-6.1895118260730975
2026-08-31,FS2,4.716175547624083
2026-08-31,FS3,0.0
2026-08-31,FS4,0.0
2026-08-31,FS5,43.436776175254636
2026-08-31,FS6,46.73095970213933
2026-08-31,FSF,-2.8110139888124492
2026-08-31,FSG,-6.302407412851855
2026-08-31,FSH,-4.89394605999408
2026-08-31,FSK,16.50755865699189
2026-08-31,FSM,0.03488121532007406
2026-08-31,FSP,-58.4315916753679
2026-08-31,FSR,-8.315763848444343
2026-08-31,FSU,84.20182415530455
2026-08-31,FSV,-0.40774198906794734
2026-08-31,FTL,-23.212687041755554
2026-08-31,FTY,-0.006059897313814282
2026-08-31,FUA,-1.6160821654806135
2026-08-31,FUB,-0.7057689307486683
2026-08-31,FUM,0.0
2026-08-31,FUN,158.70886588071932
2026-08-31,FUP,-9.846000742841957
2026-08-31,FVL,-0.11588426476768432
2026-08-31,FYA,-1.0832603415650817
2026-08-31,FYB,0.0
2026-08-31,FYD,-8.112728416266298
2026-08-31,FYF,-0.6067771012658159
2026-08-31,FYG,0.0
2026-08-31,FYH,-2.267351116147618
2026-08-31,FYI,-55.25074566717916
2026-08-31,FYM,0.0
2026-08-31,FYO,13.433997267953101
2026-08-31,FYT,-0.8049874528216461
2026-08-31,FYZ,0.0
2026-08-31,FZJ,-2.5906416958499667
2026-08-31,FZP,-8.03616817720574
2026-08-31,GA1,1.2344567989724464
2026-08-31,GAC,0.0
2026-08-31,GAE,-5.174476743361711
2026-08-31,GAF,-3.077753961412694
2026-08-31,GAG,2.8965239714285187
2026-08-31,GAH,-3.7433475928202316
2026-08-31,GAJ,0.0
2026-08-31,GAL,107.48914877471478
2026-08-31,GAN,0.0
2026-08-31,GAS,0.335983258521712
2026-08-31,GAU,0.0
2026-08-31,GAV,0.0
2026-08-31,GBC,9.601323436879843
2026-08-31,GBG,9.127207971222875
2026-08-31,GBH,-1.1620621891154097
2026-08-31,GBJ,3.077171879719047
2026-08-31,GBL,-2.070419203968099
2026-08-31,GBN,-0.09554093262200862
2026-08-31,GBP,-1.5883370943130175
2026-08-31,GBV,-12.177651886943988
2026-08-31,GBZ,11.0924362366898
2026-08-31,GCA,-0.14131100743526614
2026-08-31,GCC,0.0
2026-08-31,GCD,20.51541380822371
2026-08-31,GCI,0.0
2026-08-31,GCZ,0.0
2026-08-31,GDJ,0.0
2026-08-31,GDP,0.0
2026-08-31,GEC,12.262058434269441
2026-08-31,GEI,0.0
2026-08-31,GEZ,0.0
2026-08-31,GFB,-1.9930663664773314
2026-08-31,GFD,-2.94709260209836
2026-08-31,GFI,0.0
2026-08-31,GFL,0.0
2026-08-31,GFN,0.0
2026-08-31,GFY,-2.9984290377006326
2026-08-31,GGA,-4.459385025978644
2026-08-31,GGC,0.0
2026-08-31,GGD,-4.654473139131889
2026-08-31,GGK,-3.182233501378572
2026-08-31,GGM,0.0
2026-08-31,GGN,0.0
2026-08-31,GGP,0.0
2026-08-31,GGR,0.0
2026-08-31,GHS,-17.39171983624514
2026-08-31,GID,-16.39985833210898
2026-08-31,GIE,-7.454397120889866
2026-08-31,GIH,-18.76817537223485
2026-08-31,GJA,0.0
2026-08-31,GJB,-4.209929376540571
2026-08-31,GJD,-0.23770850519852513
2026-08-31,GJE,0.0
2026-08-31,GJF,-0.5989119806147883
2026-08-31,GJH,-36.29671029201707
2026-08-31,GJM,-0.622406462522796
2026-08-31,GJO,0.0
2026-08-31,GKF,0.18322320865730687
2026-08-31,GKG,-6.738081408559903
2026-08-31,GKH,4.266873396684629
2026-08-31,GKK,0.0
2026-08-31,GKL,0.0
2026-08-31,GKM,0.0
2026-08-31,GKV,-0.17429850109478637
2026-08-31,GL1,7.6378297831600745
2026-08-31,GLC,0.8583848496172936
2026-08-31,GLG,-12.531805383310568
2026-08-31,GLL,2.638687827551236
2026-08-31,GLM,0.0
2026-08-31,GLP,0.0
2026-08-31,GLS,-3.4638197133860875
2026-08-31,GLV,0.07720873074810679
2026-08-31,GMA,9.356063702346884
2026-08-31,GMC,-2.570499352966902
2026-08-31,GMD,396.5686261978574
2026-08-31,GME,0.0
2026-08-31,GMI,3.1774208059934668
2026-08-31,GMM,0.0
2026-08-31,GMN,-3.4490598702324125
2026-08-31,GMO,-0.07228195555520946
2026-08-31,GMP,-1.2024473404015297
2026-08-31,GMR,-9.0766044014224
2026-08-31,GMZ,-2.2648544995130093
2026-08-31,GNH,14.506432375745614
2026-08-31,GNK,2.1718084442724916
2026-08-31,GNL,-3.5864747858334365
2026-08-31,GNP,208.99994826718978
2026-08-31,GNS,0.6287787624598253
2026-08-31,GNZ,-1.5192324453705783
2026-08-31,GO1,-1.4596021780021273
2026-08-31,GO3,-3.0574095695340606
2026-08-31,GO4,-7.473003444743825
2026-08-31,GO6,1.4705020165708653
2026-08-31,GO9,-13.897398684499674
2026-08-31,GOF,5.273684560143442
2026-08-31,GOH,-3.3920543435599497
2026-08-31,GOL,-2.998613913530125
2026-08-31,GOP,14.594158366927374
2026-08-31,GP1,0.0
2026-08-31,GP3,3.1969568709228264
2026-08-31,GPA,4.08710319838934
2026-08-31,GPB,-1.4331518872571343
2026-08-31,GPC,-2.0928107662182094
2026-08-31,GPF,8.066178058673758
2026-08-31,GPG,4.297157106771764
2026-08-31,GPH,0.0
2026-08-31,GPI,-1.77977036717908
2026-08-31,GPJ,-6.822259414816589
2026-08-31,GPL,-0.3519107261358868
2026-08-31,GPM,0.0
2026-08-31,GPN,25.33651595183305
2026-08-31,GPT,-5.328760835046265
2026-08-31,GPU,-3.011475041439745
2026-08-31,GPV,-0.670920526880615
2026-08-31,GPZ,91.53376848558901
2026-08-31,GRL,-10.495728535246455
2026-08-31,GRO,-0.8261151688825661
2026-08-31,GRT,-5.460463171032537
2026-08-31,GSE,1.292070916626198
2026-08-31,GSG,0.0
2026-08-31,GSL,-53.735202255281976
2026-08-31,GSO,2852.849847965707
2026-08-31,GSP,7.909229795363376
2026-08-31,GSR,0.0
2026-08-31,GTA,-0.39216256198698923
2026-08-31,GTF,-16.562323580220756
2026-08-31,GTH,-11.580211518860704
2026-08-31,GTK,0.0
2026-08-31,GTL,8.45078292017963
2026-08-31,GTM,-10.473459933032961
2026-08-31,GTN,0.0
2026-08-31,GTY,-7.038137833852742
2026-08-31,GTZ,-4.064477275286812
2026-08-31,GUA,0.0
2026-08-31,GUB,14.425242326289126
2026-08-31,GUC,-58.39947514005955
2026-08-31,GUF,9.535995170633043
2026-08-31,GUH,2.6995619415095864
2026-08-31,GUK,-0.03203810068548388
2026-08-31,GUM,-2.5584543823895123
2026-08-31,GUV,22.996039737410452
2026-08-31,GVA,0.08727613404531306
2026-08-31,GVB,0.0
2026-08-31,GVC,0.0
2026-08-31,GVD,0.0
2026-08-31,GVI,-2.2643922855231655
2026-08-31,GVL,0.0
2026-08-31,GVZ,0.0
2026-08-31,GYC,0.0
2026-08-31,GYG,-0.8285756997459598
2026-08-31,GYK,2.6461968250065593
2026-08-31,GYL,-4.808507708455025
2026-08-31,GYN,0.0
2026-08-31,GYR,-1.9770705947608467
2026-08-31,GZB,0.0
2026-08-31,GZD,0.0
2026-08-31,GZE,-3.021368022722796
2026-08-31,GZG,10.444001368991836
2026-08-31,GZH,-9.43716037423577
2026-08-31,GZJ,-3.095691607486371
2026-08-31,GZL,1.0271652263082236
2026-08-31,GZM,64.8328136251038
2026-08-31,GZN,-2.363362265236137
2026-08-31,GZO,0.0
2026-08-31,GZP,-1.8585199927517566
2026-08-31,GZR,-0.2323094939675525
2026-08-31,GZU,0.0
2026-08-31,GZV,-0.7734455271230156
2026-08-31,GZY,-10.281260087113347
2026-08-31,GZZ,-15.72440693542942
2026-08-31,HAE,0.19302685122268584
2026-08-31,HAG,0.0
2026-08-31,HAI,30.78033294896404
2026-08-31,HAM,-0.9651583850027194
2026-08-31,HAR,-11.099142314749129
2026-08-31,HAT,-25.180967564357847
2026-08-31,HB1,-5.553552854780873
2026-08-31,HB2,-3.581870195648048
2026-08-31,HBF,-3.427713311005523
2026-08-31,HBJ,0.0
2026-08-31,HBN,-6.6537985225370715
2026-08-31,HBU,-3.5887000284014454
2026-08-31,HBV,-1.6870824972859791e-06
2026-08-31,HCV,9.806764964800259
2026-08-31,HDA,-28.285877606371514
2026-08-31,HDD,113.08855860300457
2026-08-31,HDE,2.265861853225229
2026-08-31,HDH,-1.4345607376501023e-05
2026-08-31,HDJ,0.0
2026-08-31,HDK,-0.3784406701044066
2026-08-31,HDS,0.0
2026-08-31,HDV,1.5195584244039895
2026-08-31,HEH,-20.354155410175554
2026-08-31,HFA,0.0
2026-08-31,HFI,2.678306217149927
2026-08-31,HFO,24.105770741946507
2026-08-31,HFR,-31.454874166767244
2026-08-31,HFV,-1.9214592006707436
2026-08-31,HFY,-29.89740889906589
2026-08-31,HGC,0.3143415063186115
2026-08-31,HGH,-39.51376328291131
2026-08-31,HGJ,0.0
2026-08-31,HGM,-28.85272771957933
2026-08-31,HGR,53.21837940105875
2026-08-31,HGT,0.0
2026-08-31,HGU,0.0
2026-08-31,HGV,-9.314777976827735
2026-08-31,HIA,4.7663534606813815
2026-08-31,HIF,1.6206922909726351
2026-08-31,HIH,-9.513659633662215
2026-08-31,HII,0.0
2026-08-31,HIM,-2.3838383073478577
2026-08-31,HIP,5.8583865123579955
2026-08-31,HIS,0.0
2026-08-31,HIZ,2.2826469855447953
2026-08-31,HJA,0.0
2026-08-31,HJB,-31.010324726227484
2026-08-31,HKG,4.701607095869238
2026-08-31,HKH,-33.32910660591929
2026-08-31,HKJ,8.499122161030815
2026-08-31,HKM,-10.87945630460041
2026-08-31,HKP,-29.1318849261686
2026-08-31,HKR,-6.37530491454783
2026-08-31,HKV,9.048098392061457
2026-08-31,HLA,-0.014345800215740816
2026-08-31,HLL,12.703326029713146
2026-08-31,HLR,18.77854045457693
